N,P,K,temperature,humidity,ph,rainfall,label,NP_ratio,NK_ratio,PK_ratio,temp_humidity_interaction,rainfall_ph_interaction,rainfall_log
81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,maize,1.62,3.85714285714286,2.33333333333333,1093.60602104088,574.704652372351,4.65616897126209
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,maize,1.46511627906977,2.86363636363636,1.90909090909091,1682.59686439198,389.087298740402,4.22101027266773
99,38,21,22.88330922,71.59722446,6.352471866,67.72777298,maize,2.53846153846154,4.5,1.72727272727273,1638.38142661193,430.238772402285,4.2301533821642
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,maize,1.69811320754717,3.46153846153846,2,1801.7139545517,704.250724711211,4.64653687565501
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,maize,1.65853658536585,3.4,2,1730.87121132897,713.70220973602,4.68431529032087
60,57,24,18.66116213,61.55327249,6.121294041,75.03247667,maize,1.03448275862069,2.4,2.28,1148.65559756796,459.295852321542,4.33116057361444
71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,maize,1.33962264150943,3.73684210526316,2.73684210526316,1405.47171415994,452.611098089574,4.37148093536533
61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,maize,1.01666666666667,3.38888888888889,3.27777777777778,1382.70505387788,679.870337708214,4.66351752877184
88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,maize,2.25641025641026,5.5,2.375,1653.48074513475,403.392555783287,4.1509124665975
65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,maize,1.0655737704918,2.82608695652174,2.60869565217391,1839.67825691261,712.97558281959,4.69054399130549
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize,2.05263157894737,3.39130434782609,1.60869565217391,1604.61609060043,471.758105768823,4.3244083832719
78,58,15,25.00933355,67.816568,6.528631266,62.91359494,maize,1.32203389830508,4.875,3.625,1696.04716932826,410.739662981743,4.15753209211933
92,60,23,18.66746724,71.516474,5.721667141,69.93293255,maize,1.50819672131148,3.83333333333333,2.5,1335.03143551531,400.132962245104,4.26173481864244
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,maize,1.31666666666667,4.38888888888889,3.27777777777778,1298.99041606843,720.932450231067,4.69597424299897
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,maize,1.625,5.6875,3.4375,1313.73726826521,503.510543518277,4.38154646203445
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,maize,1.46153846153846,4,2.68421052631579,1883.24759799854,498.821516967252,4.39258635815123
87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,maize,1.77551020408163,3.34615384615385,1.84615384615385,1144.95803114199,623.205671122941,4.54987301043962
71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,maize,1.16393442622951,3.08695652173913,2.60869565217391,1548.09349422847,532.104707511731,4.46311023062751
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,maize,1.55172413793103,3.6,2.28,1378.01249930655,507.130589676557,4.42294817439935
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,maize,1.86111111111111,2.91304347826087,1.52173913043478,1473.98879138705,694.508931458473,4.69829889812107
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,maize,1.09090909090909,3,2.7,1171.74390798118,450.749306997955,4.26597045671823
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,maize,1.40677966101695,3.45833333333333,2.41666666666667,1177.86760965076,418.023692010812,4.19733147145369
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,maize,1.43103448275862,4.15,2.85,1820.36184505026,679.105058480876,4.60254387404808
40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea,0.547945205479452,0.512820512820513,0.923076923076923,289.230852399085,662.894170212987,4.49481087972429
23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,chickpea,0.315068493150685,0.270588235294118,0.847058823529412,325.853363490376,553.114799089782,4.39354727662118
39,58,85,17.88776475,15.40589717,5.996932037,68.54932919,chickpea,0.661016949152542,0.453488372093023,0.674418604651163,275.577064339651,411.08566833437,4.24203627331934
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea,0.301369863013699,0.255813953488372,0.837209302325582,295.437766709983,565.685904950949,4.49435582321733
36,67,77,18.36952567,19.56381041,7.152811172,79.26357665,chickpea,0.529411764705882,0.461538461538462,0.858974358974359,359.377917529508,566.957396594798,4.38531592714015
32,73,81,20.45078582,15.40312102,5.988992796,92.68373702,chickpea,0.432432432432432,0.390243902439024,0.890243902439024,315.00592893956,555.082233319139,4.53992460982602
58,70,84,20.6543203,16.60820843,6.231049028,74.6631118,chickpea,0.816901408450704,0.682352941176471,0.823529411764706,343.03125652238,465.229510208845,4.32629074709293
59,70,84,17.3348681,18.74926979,7.550808267,82.61734721,chickpea,0.830985915492958,0.694117647058824,0.823529411764706,325.016118780965,623.827748310877,4.42625100107695
42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,chickpea,0.666666666666667,0.552631578947369,0.81578947368421,343.663029798987,573.815025549652,4.41703144562268
28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,chickpea,0.373333333333333,0.341463414634146,0.902439024390244,329.807208007598,717.685932281338,4.41866815810873
58,66,79,20.99373558,19.33470387,8.718192847,93.55280105,chickpea,0.865671641791045,0.725,0.825,405.907660564383,815.611360930924,4.54915841973176
43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea,0.641791044776119,0.5375,0.825,296.32170286069,594.94046985615,4.32526646318668
58,63,81,19.81344531,14.69765308,6.515499549,78.96514709,chickpea,0.90625,0.707317073170732,0.768292682926829,291.211145485933,514.497380251614,4.38159087837089
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea,0.365079365079365,0.267441860465116,0.72093023255814,370.303722649463,685.245586247006,4.40318709582374
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,0.428571428571429,0.346153846153846,0.794871794871795,267.696155640016,461.545022413262,4.26523789561889
28,72,84,18.72963144,19.18197264,6.481783043,71.58010169,chickpea,0.383561643835616,0.329411764705882,0.847058823529412,359.271277839364,463.966689350458,4.28469080285862
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea,0.87719298245614,0.649350649350649,0.727272727272727,416.963865336608,585.603945732038,4.31089764657241
39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea,0.541666666666667,0.458823529411765,0.835294117647059,332.523301628095,671.808565781878,4.42512679081222
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea,0.316455696202532,0.324675324675325,1.01298701298701,275.420558430589,484.122278588027,4.21906357435873
31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea,0.436619718309859,0.397435897435897,0.897435897435897,299.184383687722,587.330540011249,4.51592668336765
26,80,83,17.08498521,16.14565756,7.528599957,71.31007253,chickpea,0.320987654320988,0.30952380952381,0.952380952380952,275.848320618325,536.865008983025,4.28096343522881
25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,chickpea,0.36231884057971,0.320512820512821,0.871794871794872,303.667547176489,660.391708514901,4.46301945600031
31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,chickpea,0.392405063291139,0.402597402597403,1.01298701298701,263.569080029015,760.923350699593,4.50325380636767
60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,chickpea,0.869565217391304,0.714285714285714,0.80952380952381,352.484604153559,566.282351733413,4.46048541521226
59,62,83,18.57665902,19.22008229,8.104396058,72.94940441,chickpea,0.936507936507937,0.702380952380952,0.738095238095238,357.044915037671,591.210865533852,4.303381135169
22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea,0.323529411764706,0.278481012658228,0.848101265822785,247.613181625825,448.721262486178,4.29492446028957
36,65,80,18.2872007,16.67921616,6.051091339,74.87445574,chickpea,0.545454545454545,0.444444444444444,0.802469135802469,305.016173436603,453.072170640653,4.32908007624026
59,60,84,19.03025305,18.66725565,7.690962338,94.70992037,chickpea,0.967213114754098,0.694117647058824,0.705882352941177,355.242598768542,728.410430600649,4.56132195421499
54,77,85,17.1418614,17.0662427,7.829211144,83.74606679,chickpea,0.692307692307692,0.627906976744186,0.895348837209302,292.547166982162,655.665639378436,4.43965933562608
43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,chickpea,0.623188405797102,0.524390243902439,0.829268292682927,313.426621864951,533.629521579487,4.38103367109868
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea,0.363636363636364,0.337349397590361,0.91566265060241,293.231113928126,557.370481079926,4.43981631654862
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea,0.525,0.488372093023256,0.918604651162791,272.49327305477,469.37401873413,4.35125564585847
32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea,0.524590163934426,0.380952380952381,0.714285714285714,382.84554094415,810.180446575034,4.53002323637648
22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea,0.278481012658228,0.285714285714286,1.01298701298701,340.759042846763,658.045902074712,4.34801353104375
31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea,0.3875,0.407894736842105,1.03947368421053,303.14638621959,736.232070266873,4.50790122257914
28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea,0.474576271186441,0.341463414634146,0.707317073170732,289.091679152329,576.94502186256,4.54701490318052
57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,chickpea,0.966101694915254,0.730769230769231,0.743589743589744,329.287866833359,647.908620632122,4.40917677567586
49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea,0.875,0.620253164556962,0.69620253164557,301.808450706912,642.476877618278,4.41531262031516
46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea,0.597402597402597,0.58974358974359,0.974358974358974,358.976285443127,583.548448149292,4.43969150946305
54,61,77,18.81198127,15.21618225,6.206582193,77.5429424,chickpea,0.870967741935484,0.692307692307692,0.782051282051282,286.246535487906,481.276645492665,4.36364551216087
38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea,0.622950819672131,0.493506493506494,0.779220779220779,332.138615642516,691.123166280092,4.36853587750373
59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,chickpea,1.05357142857143,0.7375,0.6875,344.119046821922,721.054035176066,4.42190287450913
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea,0.467532467532468,0.473684210526316,1,305.82741310014,616.091502302102,4.26998505826672
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea,0.826086956521739,0.695121951219512,0.829268292682927,297.121767969705,588.192557296424,4.30117229458043
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea,0.522388059701493,0.426829268292683,0.804878048780488,305.569591001646,523.274240713115,4.45722916885276
35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,chickpea,0.538461538461538,0.443037974683544,0.810126582278481,255.897917120623,640.017000729111,4.45868424656242
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,chickpea,0.852459016393443,0.65,0.75,354.730935385587,633.808132679177,4.33901156785673
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea,0.350649350649351,0.321428571428571,0.904761904761905,285.440335502379,563.666265918089,4.5066592500848
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea,0.934426229508197,0.670588235294118,0.705882352941177,329.760426115619,497.242473642489,4.33717323941967
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea,0.753623188405797,0.658227848101266,0.860759493670886,296.558632236612,593.453679741269,4.46649163079205
43,79,79,19.40751744,18.98030507,7.806747656,80.25064637,chickpea,0.5375,0.5375,0.9875,368.360601662545,626.496545441482,4.39753877650128
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea,0.586666666666667,0.511627906976744,0.86046511627907,396.406224073147,559.615147510797,4.37273857879197
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea,0.428571428571429,0.30379746835443,0.69620253164557,262.208854056932,502.532275495279,4.33830857351469
29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,chickpea,0.371794871794872,0.381578947368421,1.01315789473684,270.970459310671,567.40677608186,4.30331707161387
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,chickpea,0.327868852459016,0.253164556962025,0.759493670886076,267.149167077116,577.221464028423,4.51935159589071
56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,chickpea,0.823529411764706,0.708860759493671,0.848101265822785,293.814428301736,642.430214549345,4.36715299648802
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,0.552238805970149,0.430232558139535,0.767441860465116,395.881273745485,504.025752157934,4.37032225424355
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea,0.680555555555556,0.636363636363636,0.922077922077922,347.677977866893,565.941783264117,4.46106022994164
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,0.842857142857143,0.728395061728395,0.851851851851852,340.901705729597,566.726489972391,4.2542812048936
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,0.25,0.256410256410256,1.01282051282051,297.2698462377,583.790084108229,4.34802575681552
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,0.421052631578947,0.27906976744186,0.651162790697675,316.905863950228,527.863990060708,4.40232595599912
51,72,75,18.88852533,14.99451145,7.104224797,80.1113384,chickpea,0.698630136986301,0.671052631578947,0.947368421052632,283.2242093343,569.128956782138,4.39582275899407
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea,0.77027027027027,0.662790697674419,0.848837209302326,272.239884591827,676.547485839942,4.53201817927684
22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,chickpea,0.338461538461539,0.265060240963855,0.771084337349398,334.689629167943,566.562134484675,4.48315087954389
52,73,79,17.25769499,18.74943955,7.840339389,94.00287214,chickpea,0.702702702702703,0.65,0.9125,323.572108987343,737.014421118373,4.55390712419616
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,0.381578947368421,0.381578947368421,0.986842105263158,367.262909916841,624.941247385846,4.49377560413658
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,0.733333333333333,0.556962025316456,0.746835443037975,410.484428362257,644.272199039226,4.45182598180524
41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,chickpea,0.585714285714286,0.493975903614458,0.831325301204819,333.055002744834,463.228215422613,4.24818184180177
52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,chickpea,0.912280701754386,0.604651162790698,0.651162790697675,290.560603721484,604.554072432398,4.49626658356033
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,0.441558441558442,0.419753086419753,0.938271604938272,327.323854499915,520.953549699594,4.19325599865003
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,0.56,0.5,0.880952380952381,275.015962530964,496.330270553741,4.20140992859573
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea,0.472222222222222,0.425,0.8875,284.267397224296,576.882591201354,4.32596842212577
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,0.364864864864865,0.3375,0.9125,303.444372754682,608.239154732555,4.42721111916235
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,0.422535211267606,0.375,0.875,404.776088792376,509.318681674118,4.25766014175995
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,0.982758620689655,0.75,0.75,311.935801599375,679.434993154456,4.48045069608552
27,79,82,17.06579293,17.54024066,6.307004923,70.87150577,chickpea,0.3375,0.325301204819277,0.951807228915663,299.338115045927,446.986935791813,4.27487988256184
32,71,85,20.62767492,14.44008871,6.403982316,92.06630306,chickpea,0.444444444444444,0.372093023255814,0.825581395348837,297.865455725842,589.590976695737,4.53331217526405
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,0.402597402597403,0.373493975903614,0.91566265060241,371.735372481328,601.901671732828,4.38458700562497
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,0.434210526315789,0.388235294117647,0.882352941176471,364.492510410216,496.632279841906,4.24583530025302
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,0.580246913580247,0.602564102564103,1.02564102564103,282.289621914259,550.828029635673,4.30203835751898
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,0.857142857142857,0.666666666666667,0.765432098765432,286.656315387565,595.101151821146,4.38773013040066
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,0.5875,0.59493670886076,1,258.065696839806,430.381521451006,4.19137532627507
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,0.603448275862069,0.416666666666667,0.678571428571429,339.890613877506,601.872225965087,4.40058619924645
